label,folder,L,T,epoch,scale_s,metric,value
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,3,moment_skew,-0.16043362300809202
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,3,moment_L_s,4
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,4,moment_mean,-0.5954580903053284
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,4,moment_std,7.321749687194824
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,4,moment_var,53.60801696777344
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,4,moment_kurtosis,-0.6270840701462124
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,4,moment_skew,-0.3862565427284931
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,4,moment_L_s,2
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,5,moment_mean,-0.15704843401908875
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,5,moment_std,5.395112037658691
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,5,moment_var,29.10723304748535
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,5,moment_kurtosis,-0.5687279113135757
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,5,moment_skew,-0.394213172726073
